,1% Greedy,5% Greedy,BBB,Greedy
19990,5525,9970,48560,4805
19991,5525,9970,48560,4805
19992,5525,9970,48565,4805
19993,5525,9970,48570,4805
19994,5525,9970,48575,4805
19995,5525,9970,48580,4805
19996,5525,9970,48585,4805
19997,5525,9970,48585,4805
19998,5525,9970,48590,4805
19999,5525,9970,48595,4805
20000,5525,9970,48600,4805
20001,5525,9970,48600,4805
20002,5525,9970,48605,4805
20003,5525,9970,48610,4805
20004,5525,9970,48610,4805
20005,5525,9970,48610,4805
20006,5525,9970,48615,4805
20007,5525,9970,48620,4805
20008,5525,9970,48620,4805
20009,5525,9970,48620,4805
20010,5525,9970,48625,4805
20011,5525,9970,48630,4805
20012,5525,9970,48630,4805
20013,5525,9970,48635,4805
20014,5525,9965,48635,4805
20015,5560,9965,48635,4805
20016,5560,9965,48635,4805
20017,5560,9965,48640,4805
20018,5560,9965,48640,4805
20019,5560,9965,48640,4805
20020,5560,9965,48645,4805
20021,5560,9965,48650,4805
20022,5560,9965,48650,4805
20023,5560,9965,48655,4805
20024,5560,9965,48660,4805
20025,5560,9965,48660,4805
20026,5560,10000,48660,4805
20027,5560,10000,48665,4805
20028,5560,10000,48670,4805
20029,5560,10000,48675,4805
20030,5560,10005,48680,4805
20031,5560,10005,48685,4805
20032,5560,10005,48685,4805
20033,5560,10005,48690,4805
20034,5560,10005,48690,4805
20035,5560,10005,48695,4805
20036,5560,10010,48700,4805
20037,5560,10010,48705,4805
20038,5560,10010,48710,4805
20039,5560,10010,48710,4805
20040,5560,10010,48715,4805
20041,5560,10010,48720,4805
20042,5560,10010,48720,4805
20043,5560,10010,48725,4805
20044,5595,10010,48725,4805
20045,5595,10010,48725,4805
20046,5595,10010,48730,4805
20047,5595,10010,48735,4805
20048,5630,10010,48735,4805
20049,5630,10010,48735,4800
20050,5630,10010,48735,4800
20051,5630,10010,48735,4800
20052,5630,10010,48735,4800
20053,5630,10010,48740,4800
20054,5630,10010,48745,4800
20055,5665,10010,48745,4800
20056,5665,10010,48750,4800
20057,5665,10010,48755,4800
20058,5665,10045,48755,4800
20059,5665,10045,48760,4800
20060,5665,10045,48765,4800
20061,5665,10045,48765,4800
20062,5665,10045,48765,4795
20063,5665,10045,48770,4795
20064,5665,10045,48770,4795
20065,5665,10045,48775,4795
20066,5665,10045,48775,4795
20067,5665,10045,48780,4795
20068,5665,10045,48785,4795
20069,5665,10045,48790,4795
20070,5665,10045,48790,4795
20071,5665,10045,48790,4795
20072,5665,10045,48790,4795
20073,5665,10045,48790,4795
20074,5665,10045,48790,4795
20075,5665,10045,48795,4795
20076,5665,10045,48800,4795
20077,5665,10045,48805,4795
20078,5665,10045,48810,4795
20079,5665,10045,48815,4795
20080,5665,10045,48815,4795
20081,5665,10045,48815,4795
20082,5665,10045,48815,4795
20083,5665,10045,48820,4795
20084,5665,10080,48820,4795
20085,5665,10080,48820,4795
20086,5665,10080,48820,4790
20087,5665,10080,48820,4790
20088,5665,10080,48820,4790
20089,5665,10080,48825,4790
20090,5665,10080,48825,4790
20091,5665,10080,48830,4790
20092,5665,10080,48830,4790
20093,5665,10115,48830,4790
20094,5665,10115,48830,4790
20095,5665,10115,48835,4790
20096,5665,10115,48835,4790
20097,5665,10115,48840,4790
20098,5665,10115,48840,4790
20099,5665,10115,48845,4790
20100,5665,10115,48845,4790
20101,5665,10115,48845,4790
20102,5665,10115,48850,4790
20103,5665,10115,48850,4790
20104,5665,10115,48850,4790
20105,5665,10115,48855,4790
20106,5665,10110,48855,4790
20107,5665,10110,48855,4790
20108,5665,10110,48855,4790
20109,5665,10110,48860,4790
20110,5665,10145,48860,4790
20111,5665,10145,48865,4790
20112,5665,10145,48865,4790
20113,5665,10145,48865,4790
20114,5665,10145,48865,4790
20115,5665,10145,48870,4790
20116,5665,10145,48875,4790
20117,5665,10145,48880,4790
20118,5665,10145,48885,4790
20119,5665,10145,48890,4790
20120,5665,10145,48890,4790
20121,5665,10145,48895,4790
20122,5665,10145,48895,4790
20123,5665,10145,48900,4790
20124,5665,10145,48900,4790
20125,5665,10145,48900,4790
20126,5665,10145,48900,4790
20127,5665,10145,48905,4790
20128,5665,10145,48905,4790
20129,5665,10145,48910,4790
20130,5665,10145,48915,4790
20131,5665,10145,48920,4790
20132,5665,10145,48925,4790
20133,5665,10145,48930,4790
20134,5665,10145,48935,4790
20135,5665,10145,48935,4790
20136,5665,10145,48940,4790
20137,5665,10145,48940,4790
20138,5665,10145,48945,4790
20139,5665,10140,48945,4790
20140,5665,10140,48950,4790
20141,5665,10140,48955,4790
20142,5665,10140,48960,4790
20143,5665,10140,48960,4790
20144,5665,10140,48965,4790
20145,5665,10140,48965,4790
20146,5665,10140,48970,4790
20147,5665,10140,48970,4790
20148,5665,10140,48970,4790
20149,5665,10140,48975,4790
20150,5665,10140,48975,4790
20151,5665,10140,48980,4790
20152,5665,10140,48980,4790
20153,5665,10140,48980,4790
20154,5665,10140,48985,4790
20155,5665,10140,48990,4790
20156,5665,10140,48990,4790
20157,5665,10140,48990,4785
20158,5665,10140,48995,4785
20159,5665,10140,48995,4785
20160,5665,10140,49000,4785
20161,5665,10140,49000,4785
20162,5665,10140,49000,4785
20163,5665,10140,49005,4785
20164,5665,10140,49010,4785
20165,5665,10140,49010,4785
20166,5665,10175,49010,4785
20167,5665,10175,49010,4785
20168,5665,10175,49015,4785
20169,5665,10175,49020,4785
20170,5665,10175,49025,4785
20171,5665,10180,49030,4785
20172,5665,10180,49030,4785
20173,5665,10180,49030,4785
20174,5665,10180,49035,4785
20175,5665,10180,49035,4785
20176,5665,10180,49035,4785
20177,5665,10180,49035,4785
20178,5665,10180,49040,4785
20179,5665,10180,49040,4785
20180,5665,10180,49045,4785
20181,5665,10180,49050,4785
20182,5700,10180,49050,4785
20183,5700,10180,49055,4785
20184,5700,10180,49060,4785
20185,5700,10180,49060,4785
20186,5700,10180,49060,4785
20187,5700,10180,49060,4785
20188,5695,10180,49060,4785
20189,5695,10180,49060,4785
20190,5695,10180,49060,4785
20191,5695,10180,49060,4785
20192,5695,10180,49065,4785
20193,5695,10180,49070,4785
20194,5695,10180,49070,4785
20195,5695,10180,49070,4785
20196,5695,10180,49075,4785
20197,5695,10180,49075,4785
20198,5695,10180,49075,4785
20199,5695,10180,49080,4785
20200,5695,10180,49085,4785
20201,5695,10180,49090,4785
20202,5695,10180,49095,4785
20203,5695,10180,49095,4785
20204,5695,10180,49095,4785
20205,5695,10180,49095,4785
20206,5695,10180,49095,4785
20207,5695,10180,49100,4785
20208,5695,10180,49100,4785
20209,5695,10180,49105,4785
20210,5695,10180,49110,4785
20211,5695,10180,49115,4785
20212,5695,10180,49120,4785
20213,5695,10180,49125,4785
20214,5695,10180,49130,4785
20215,5695,10180,49130,4780
20216,5695,10180,49130,4780
20217,5695,10180,49130,4780
20218,5695,10180,49130,4780
20219,5695,10180,49135,4780
20220,5695,10180,49135,4780
20221,5695,10180,49135,4780
20222,5695,10215,49135,4780
20223,5695,10215,49140,4780
20224,5695,10215,49145,4780
20225,5695,10215,49145,4780
20226,5695,10215,49145,4780
20227,5695,10215,49150,4780
20228,5695,10215,49150,4780
20229,5695,10215,49150,4780
20230,5690,10215,49150,4780
20231,5690,10215,49155,4780
20232,5690,10215,49160,4780
20233,5690,10215,49165,4780
20234,5690,10215,49170,4780
20235,5690,10215,49170,4780
20236,5690,10210,49170,4780
20237,5690,10210,49170,4780
20238,5690,10210,49170,4780
20239,5690,10210,49170,4780
20240,5690,10210,49170,4780
20241,5690,10215,49175,4785
20242,5690,10215,49175,4785
20243,5690,10215,49175,4785
20244,5690,10215,49175,4785
20245,5690,10215,49175,4785
20246,5690,10215,49180,4785
20247,5690,10215,49185,4785
20248,5690,10215,49190,4785
20249,5690,10215,49190,4785
20250,5690,10215,49190,4785
20251,5690,10215,49195,4785
20252,5690,10215,49195,4785
20253,5690,10215,49195,4785
20254,5690,10215,49195,4785
20255,5690,10215,49200,4785
20256,5690,10215,49205,4785
20257,5690,10215,49205,4780
20258,5690,10215,49210,4780
20259,5690,10215,49210,4780
20260,5690,10215,49210,4780
20261,5690,10215,49210,4780
20262,5690,10215,49210,4780
20263,5690,10215,49215,4780
20264,5690,10215,49215,4780
20265,5690,10215,49220,4780
20266,5690,10215,49225,4780
20267,5690,10215,49230,4780
20268,5690,10215,49235,4780
20269,5690,10215,49235,4780
20270,5690,10215,49240,4780
20271,5690,10215,49245,4780
20272,5690,10250,49245,4780
20273,5690,10250,49245,4780
20274,5690,10250,49245,4780
20275,5690,10250,49245,4780
20276,5690,10250,49245,4780
20277,5690,10250,49245,4780
20278,5690,10250,49250,4780
20279,5690,10255,49255,4780
20280,5690,10255,49255,4780
20281,5690,10255,49260,4780
20282,5690,10255,49260,4780
20283,5690,10255,49260,4780
20284,5690,10255,49260,4780
20285,5690,10255,49265,4780
20286,5690,10255,49270,4780
20287,5690,10255,49270,4780
20288,5690,10255,49275,4780
20289,5690,10255,49280,4780
20290,5690,10290,49280,4780
20291,5690,10290,49280,4780
20292,5690,10290,49285,4780
20293,5690,10290,49285,4780
20294,5690,10290,49285,4780
20295,5690,10290,49285,4780
20296,5690,10290,49290,4780
20297,5690,10290,49290,4780
20298,5690,10290,49290,4775
20299,5690,10290,49295,4775
20300,5690,10290,49300,4775
20301,5690,10290,49300,4775
20302,5690,10290,49300,4775
20303,5690,10295,49305,4775
20304,5690,10295,49305,4775
20305,5690,10295,49310,4775
20306,5690,10295,49315,4775
20307,5690,10295,49315,4775
20308,5690,10295,49315,4775
20309,5690,10295,49315,4775
20310,5690,10295,49315,4775
20311,5690,10295,49320,4775
20312,5690,10295,49325,4775
20313,5690,10295,49330,4775
20314,5690,10295,49330,4775
20315,5690,10295,49330,4775
20316,5690,10295,49335,4775
20317,5690,10295,49335,4775
20318,5690,10300,49340,4775
20319,5690,10300,49345,4775
20320,5690,10300,49350,4775
20321,5690,10300,49355,4775
20322,5690,10300,49355,4775
20323,5690,10300,49355,4775
20324,5690,10300,49360,4775
20325,5690,10300,49360,4775
20326,5690,10300,49365,4775
20327,5690,10300,49365,4775
20328,5690,10300,49370,4775
20329,5690,10300,49375,4775
20330,5690,10300,49375,4775
20331,5690,10300,49375,4775
20332,5690,10300,49380,4775
20333,5690,10300,49385,4775
20334,5690,10300,49390,4775
20335,5690,10295,49390,4775
20336,5690,10295,49390,4775
20337,5690,10295,49395,4775
20338,5690,10295,49400,4775
20339,5690,10295,49400,4775
20340,5690,10295,49405,4775
20341,5690,10295,49410,4775
20342,5690,10295,49410,4775
20343,5690,10295,49410,4775
20344,5690,10295,49410,4775
20345,5690,10295,49410,4775
20346,5690,10295,49410,4775
20347,5690,10295,49410,4775
20348,5690,10295,49415,4775
20349,5690,10295,49420,4775
20350,5690,10295,49420,4775
20351,5690,10295,49425,4775
20352,5690,10295,49430,4775
20353,5690,10295,49430,4775
20354,5685,10295,49430,4775
20355,5685,10295,49430,4775
20356,5685,10295,49430,4775
20357,5685,10295,49430,4775
20358,5685,10295,49430,4775
20359,5685,10295,49435,4775
20360,5685,10295,49435,4775
20361,5685,10295,49435,4775
20362,5685,10295,49440,4775
20363,5685,10295,49440,4775
20364,5685,10295,49445,4775
20365,5685,10295,49445,4775
20366,5685,10295,49450,4775
20367,5685,10295,49455,4775
20368,5685,10295,49460,4775
20369,5685,10295,49460,4775
20370,5685,10295,49460,4770
20371,5685,10295,49460,4770
20372,5685,10295,49460,4770
20373,5685,10295,49460,4770
20374,5720,10295,49460,4770
20375,5720,10295,49465,4770
20376,5720,10295,49470,4770
20377,5720,10295,49470,4770
20378,5720,10295,49470,4770
20379,5720,10295,49475,4770
20380,5720,10295,49475,4770
20381,5720,10290,49475,4770
20382,5720,10290,49480,4770
20383,5720,10290,49480,4770
20384,5720,10290,49485,4770
20385,5720,10290,49490,4770
20386,5720,10285,49490,4770
20387,5720,10285,49495,4770
20388,5720,10285,49500,4770
20389,5720,10285,49505,4770
20390,5720,10285,49510,4770
20391,5720,10285,49510,4770
20392,5720,10285,49510,4770
20393,5720,10285,49515,4770
20394,5720,10285,49520,4770
20395,5720,10285,49520,4770
20396,5720,10285,49525,4770
20397,5720,10285,49525,4770
20398,5720,10285,49530,4770
20399,5720,10285,49530,4770
20400,5720,10285,49535,4770
20401,5720,10285,49540,4770
20402,5720,10285,49545,4770
20403,5720,10285,49545,4770
20404,5720,10285,49545,4770
20405,5715,10285,49545,4770
20406,5715,10285,49550,4770
20407,5715,10320,49550,4770
20408,5715,10320,49550,4770
20409,5715,10320,49550,4770
20410,5715,10320,49550,4770
20411,5715,10320,49550,4770
20412,5715,10320,49555,4770
20413,5715,10320,49560,4770
20414,5715,10320,49565,4770
20415,5715,10320,49565,4770
20416,5715,10320,49565,4770
20417,5715,10320,49570,4770
20418,5715,10320,49575,4770
20419,5715,10320,49575,4805
20420,5715,10320,49575,4805
20421,5715,10320,49575,4800
20422,5715,10320,49575,4800
20423,5715,10320,49580,4800
20424,5715,10320,49585,4800
20425,5715,10320,49585,4800
20426,5715,10320,49585,4800
20427,5715,10320,49590,4800
20428,5715,10320,49590,4800
20429,5715,10320,49590,4800
20430,5715,10320,49595,4800
20431,5715,10320,49595,4800
20432,5715,10320,49595,4800
20433,5715,10320,49595,4800
20434,5715,10320,49595,4800
20435,5715,10320,49595,4800
20436,5715,10320,49595,4800
20437,5715,10320,49595,4800
20438,5715,10320,49595,4800
20439,5715,10320,49600,4800
20440,5715,10320,49605,4800
20441,5715,10325,49610,4800
20442,5715,10325,49615,4800
20443,5715,10325,49620,4800
20444,5715,10325,49625,4800
20445,5715,10325,49625,4800
20446,5715,10325,49625,4800
20447,5715,10325,49625,4800
20448,5715,10325,49630,4800
20449,5715,10325,49635,4800
20450,5715,10325,49635,4800
20451,5715,10325,49635,4800
20452,5715,10325,49640,4800
20453,5715,10325,49645,4800
20454,5715,10325,49645,4800
20455,5715,10325,49650,4800
20456,5715,10325,49650,4800
20457,5715,10325,49650,4800
20458,5715,10325,49655,4800
20459,5715,10325,49660,4800
20460,5715,10325,49665,4800
20461,5750,10325,49665,4800
20462,5750,10325,49665,4800
20463,5750,10325,49670,4800
20464,5750,10325,49670,4800
20465,5750,10325,49670,4800
20466,5750,10325,49675,4800
20467,5750,10325,49680,4800
20468,5750,10325,49685,4800
20469,5750,10325,49690,4800
20470,5750,10325,49690,4800
20471,5750,10325,49695,4800
20472,5750,10325,49695,4800
20473,5750,10325,49695,4795
20474,5750,10325,49695,4795
20475,5750,10325,49700,4795
20476,5750,10325,49700,4795
20477,5745,10325,49700,4790
20478,5745,10325,49700,4790
20479,5745,10320,49700,4790
20480,5745,10320,49705,4790
20481,5745,10320,49705,4790
20482,5745,10320,49710,4790
20483,5745,10320,49710,4790
20484,5745,10320,49715,4790
20485,5745,10320,49720,4790
20486,5745,10320,49720,4790
20487,5745,10320,49720,4790
20488,5745,10320,49720,4790
20489,5745,10320,49725,4790
20490,5745,10320,49730,4790
20491,5745,10320,49735,4790
20492,5745,10320,49735,4790
20493,5745,10320,49735,4790
20494,5745,10320,49735,4790
20495,5745,10315,49735,4790
20496,5745,10350,49735,4790
20497,5745,10350,49735,4790
20498,5745,10350,49735,4790
20499,5745,10350,49735,4790
20500,5745,10350,49740,4790
20501,5745,10350,49745,4790
20502,5745,10350,49745,4790
20503,5745,10350,49745,4790
20504,5745,10350,49750,4790
20505,5745,10350,49750,4790
20506,5745,10350,49750,4790
20507,5745,10350,49755,4790
20508,5745,10350,49755,4790
20509,5745,10350,49760,4790
20510,5745,10350,49760,4790
20511,5745,10350,49760,4790
20512,5745,10350,49765,4790
20513,5745,10350,49770,4790
20514,5745,10350,49770,4785
20515,5745,10350,49770,4785
20516,5745,10350,49770,4785
20517,5745,10350,49775,4785
20518,5745,10350,49780,4785
20519,5745,10350,49780,4785
20520,5745,10350,49780,4785
20521,5745,10350,49780,4785
20522,5745,10350,49780,4785
20523,5745,10350,49785,4785
20524,5745,10350,49785,4785
20525,5745,10345,49785,4785
20526,5745,10345,49785,4785
20527,5745,10380,49785,4785
20528,5745,10380,49790,4785
20529,5745,10380,49790,4785
20530,5745,10380,49790,4785
20531,5745,10380,49790,4785
20532,5745,10380,49795,4785
20533,5745,10415,49795,4785
20534,5745,10415,49795,4785
20535,5745,10415,49800,4785
20536,5745,10415,49800,4785
20537,5745,10415,49800,4820
20538,5745,10415,49800,4820
20539,5745,10415,49800,4820
20540,5745,10415,49805,4820
20541,5745,10415,49810,4820
20542,5745,10415,49815,4820
20543,5745,10415,49820,4820
20544,5745,10415,49820,4820
20545,5745,10415,49820,4820
20546,5745,10415,49825,4820
20547,5745,10415,49825,4815
20548,5745,10415,49830,4815
20549,5745,10415,49835,4815
20550,5750,10415,49840,4815
20551,5750,10415,49840,4815
20552,5750,10415,49840,4815
20553,5750,10415,49840,4815
20554,5750,10415,49845,4815
20555,5750,10415,49845,4815
20556,5750,10415,49850,4815
20557,5750,10415,49855,4815
20558,5750,10415,49855,4815
20559,5750,10415,49860,4815
20560,5750,10415,49865,4815
20561,5750,10415,49870,4815
20562,5750,10415,49875,4815
20563,5750,10415,49875,4815
20564,5750,10415,49875,4815
20565,5750,10415,49875,4815
20566,5750,10415,49875,4815
20567,5750,10415,49880,4815
20568,5750,10415,49880,4815
20569,5750,10415,49880,4815
20570,5750,10415,49885,4815
20571,5750,10420,49890,4815
20572,5750,10420,49895,4815
20573,5750,10420,49895,4815
20574,5750,10420,49895,4815
20575,5750,10420,49900,4815
20576,5750,10420,49900,4815
20577,5750,10420,49905,4815
20578,5750,10420,49910,4815
20579,5750,10420,49910,4815
20580,5750,10420,49915,4815
20581,5750,10420,49915,4815
20582,5750,10420,49920,4815
20583,5750,10420,49925,4815
20584,5750,10420,49925,4815
20585,5750,10420,49925,4815
20586,5750,10420,49925,4815
20587,5750,10415,49925,4815
20588,5785,10415,49925,4815
20589,5785,10415,49925,4815
20590,5785,10415,49930,4815
20591,5785,10415,49935,4815
20592,5785,10415,49940,4815
20593,5785,10415,49945,4815
20594,5785,10410,49945,4815
20595,5785,10410,49945,4815
20596,5785,10410,49950,4815
20597,5785,10410,49950,4815
20598,5785,10410,49955,4815
20599,5785,10410,49960,4815
20600,5785,10410,49965,4815
20601,5785,10410,49965,4815
20602,5785,10410,49965,4815
20603,5785,10410,49970,4815
20604,5785,10410,49970,4815
20605,5785,10410,49975,4815
20606,5790,10410,49980,4815
20607,5790,10410,49980,4815
20608,5790,10410,49980,4815
20609,5790,10410,49980,4815
20610,5790,10410,49980,4815
20611,5790,10410,49980,4815
20612,5790,10410,49980,4815
20613,5790,10410,49980,4815
20614,5790,10410,49980,4815
20615,5790,10410,49980,4815
20616,5790,10405,49980,4815
20617,5790,10405,49980,4815
20618,5790,10405,49985,4815
20619,5785,10405,49985,4815
20620,5785,10405,49990,4815
20621,5785,10405,49990,4815
20622,5785,10405,49990,4815
20623,5785,10405,49995,4815
20624,5785,10405,49995,4815
20625,5785,10405,50000,4815
20626,5785,10405,50005,4815
20627,5785,10405,50010,4815
20628,5785,10400,50010,4815
20629,5785,10400,50010,4815
20630,5785,10400,50015,4815
20631,5785,10400,50015,4815
20632,5785,10400,50020,4815
20633,5785,10400,50020,4815
20634,5785,10400,50020,4815
20635,5785,10400,50025,4815
20636,5785,10400,50025,4815
20637,5785,10400,50030,4815
20638,5785,10400,50030,4815
20639,5785,10400,50035,4815
20640,5785,10400,50040,4815
20641,5785,10400,50045,4815
20642,5785,10400,50045,4815
20643,5785,10400,50045,4815
20644,5785,10400,50050,4815
20645,5785,10400,50055,4815
20646,5785,10400,50060,4815
20647,5785,10400,50065,4815
20648,5785,10400,50065,4815
20649,5785,10400,50065,4815
20650,5785,10400,50065,4815
20651,5785,10400,50070,4815
20652,5785,10400,50070,4815
20653,5785,10400,50075,4815
20654,5785,10400,50075,4815
20655,5785,10400,50080,4815
20656,5785,10400,50080,4815
20657,5785,10400,50085,4815
20658,5785,10400,50090,4815
20659,5785,10400,50095,4815
20660,5820,10400,50095,4815
20661,5820,10400,50100,4815
20662,5820,10400,50100,4815
20663,5820,10400,50105,4815
20664,5820,10400,50110,4815
20665,5855,10400,50110,4815
20666,5855,10400,50110,4815
20667,5855,10400,50115,4815
20668,5855,10400,50115,4815
20669,5855,10400,50115,4815
20670,5855,10400,50120,4815
20671,5855,10400,50120,4815
20672,5855,10400,50125,4815
20673,5855,10400,50130,4815
20674,5855,10400,50135,4815
20675,5855,10400,50140,4815
20676,5855,10400,50140,4815
20677,5855,10400,50140,4815
20678,5855,10400,50140,4815
20679,5855,10400,50145,4815
20680,5855,10400,50150,4815
20681,5855,10400,50150,4815
20682,5855,10400,50155,4815
20683,5855,10400,50155,4815
20684,5855,10400,50155,4815
20685,5855,10400,50160,4815
20686,5855,10400,50165,4815
20687,5855,10400,50165,4815
20688,5855,10435,50165,4815
20689,5855,10435,50165,4815
20690,5855,10435,50165,4815
20691,5855,10435,50170,4815
20692,5855,10435,50175,4815
20693,5855,10435,50180,4815
20694,5855,10435,50180,4815
20695,5890,10470,50180,4815
20696,5890,10475,50185,4815
20697,5890,10475,50185,4815
20698,5890,10475,50190,4815
20699,5890,10475,50195,4815
20700,5890,10470,50195,4815
